Timestamp,Operator,URL,Issue
2026-04-12T06:16:15.462895+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre01_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_planningcadastre01_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd8225b23a0>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:18:30.630898+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre02_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_planningcadastre02_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd8225b21f0>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:20:45.798905+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre03_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_planningcadastre03_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd822539b50>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:23:00.966906+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre04_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_planningcadastre04_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd8225b2e20>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:25:16.134902+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre05_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_planningcadastre05_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd8225b2970>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:27:31.302900+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre06_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_planningcadastre06_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd8225a09a0>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:29:46.470919+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_planningcadastre07_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd822593790>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:32:01.638933+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment01_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_environment01_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd82257df10>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:34:16.806927+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment02_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_environment02_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd822539c40>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:36:31.974950+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd8225933d0>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:38:47.142893+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_transportation01_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_transportation01_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd822593a60>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:41:02.310917+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_transportation02_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_transportation02_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd8225a0fd0>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:43:17.478905+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_utilitiescommunication01_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_utilitiescommunication01_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd8225b2a00>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:45:32.646834+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_biota01_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_biota01_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd8225b2be0>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:47:47.814896+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_economy01_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_economy01_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd8225391c0>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
